Date,IV30,IV30 20-Day MA,OHLC 20-Day Vol,OHLC 52-Week Vol,Options Volume
2/5/2020,13.032,12.3574,12.3723,11.6508,3296177
2/4/2020,14.046,12.2863,12.0177,11.5906,2843507
2/3/2020,15.732,12.1549,12.4879,11.5768,2814798
1/31/2020,16.778,11.9669,11.5354,11.5058,5568579
1/30/2020,13.852,11.6411,11.1068,11.5136,3281793
1/29/2020,14.534,11.5245,11.1385,11.5079,2656907
1/28/2020,14.352,11.4206,10.8916,11.5327,2635358
1/27/2020,15.79,11.2564,9.4466,11.4292,4535154
1/24/2020,13.09,10.9684,8.7184,11.3892,5332390
1/23/2020,11.073,10.8184,8.5824,11.4394,2672221
1/22/2020,10.84,10.7635,8.5742,11.4847,2569968
1/21/2020,10.687,10.7167,8.5687,11.5198,3012229
1/17/2020,10.08,10.641,8.5429,11.5663,3451554
1/16/2020,10.056,10.6085,8.3203,11.5578,2990748
1/15/2020,10.344,10.5568,8.5307,11.5921,3516195
1/14/2020,10.389,10.4856,8.6691,11.627,2993036
1/13/2020,10.086,10.4457,8.9648,11.6326,3084545
1/10/2020,10.617,10.4858,8.8327,11.674,3416190
1/9/2020,10.325,10.558,8.6595,11.6749,2834889
1/8/2020,11.446,10.6715,8.4824,11.7151,3580505
1/7/2020,11.609,10.7097,8.8194,11.7451,1882906
1/6/2020,11.418,10.6852,8.1939,11.8407,2549483
1/3/2020,11.971,10.7406,7.1824,11.9139,3327367
1/2/2020,10.263,10.7747,7.8833,12.0397,2629426
12/31/2019,11.52,10.9388,8.305,12.061,2527759
12/30/2019,12.457,10.9612,8.0805,12.1302,2899082
12/27/2019,11.067,10.8428,8.0633,12.2899,2643614
12/26/2019,10.03,10.7561,7.9962,12.4569,1588988
12/24/2019,10.09,10.7157,8.1975,12.6304,1265625
12/23/2019,9.976,10.6819,8.2144,12.8177,2112915
12/20/2019,9.902,10.7059,8.1612,12.9145,2959790
12/19/2019,9.173,10.7657,8.289,13.0519,4577758
12/18/2019,9.431,10.8453,8.3661,13.1236,2165062
12/17/2019,9.023,10.8988,8.3862,13.2444,2049816
12/16/2019,8.919,10.9664,8.2935,13.3063,3638500
12/13/2019,9.59,11.028,8.1475,13.3272,3974507
12/12/2019,10.889,11.0971,7.8021,13.3987,4377915
12/11/2019,12.061,11.1059,7.8569,13.5274,2205626
12/10/2019,12.595,11.04,8.0442,13.6629,1873194
12/9/2019,12.21,10.9413,8.0921,13.8315,2192626
12/6/2019,11.118,10.8446,7.9274,14.0089,3516082
12/5/2019,12.526,10.8256,7.898,14.2077,1730658
12/4/2019,12.655,10.7261,7.7711,14.3365,2584082
12/3/2019,13.543,10.6257,7.0236,14.3097,3265276
12/2/2019,11.969,10.4593,6.6427,14.2977,3355630
11/29/2019,10.089,10.376,6.7935,14.4378,1619601
11/27/2019,9.333,10.4209,6.7973,14.4513,2693767
11/26/2019,9.223,10.4813,6.8549,14.4971,2225094
11/25/2019,9.414,10.5749,6.8108,14.5055,2452596
11/22/2019,10.455,10.6369,7.0693,14.5234,2311555
11/21/2019,11.099,10.6479,7.162,14.6134,2300472
11/20/2019,10.763,10.6605,7.0366,14.6831,3560827
11/19/2019,10.502,10.7127,7.2255,14.7027,2251579
11/18/2019,10.376,10.7956,7.4239,14.7925,2239851
11/15/2019,10.149,10.863,7.3489,14.8815,3174921
11/14/2019,10.974,10.9753,7.5066,14.9088,2166194
11/13/2019,11.063,11.0203,7.3734,15.0161,2543532
11/12/2019,10.743,11.0584,7.7009,15.0323,2066098
11/11/2019,10.623,11.0996,7.4828,15.0298,1919970
11/8/2019,10.274,11.2132,8.4847,15.1098,2228604
11/7/2019,10.739,11.4092,8.5723,15.1141,2819997
11/6/2019,10.536,11.675,9.024,15.1179,2123841
11/5/2019,10.646,11.9931,9.7642,15.171,1890251
11/4/2019,10.215,12.3806,9.6592,15.1801,2825891
11/1/2019,10.305,12.6413,10.1756,15.2218,3594072
10/31/2019,10.987,12.8857,10.6925,15.3086,2774760
10/30/2019,10.541,13.2227,11.569,15.4923,3153538
10/29/2019,11.093,13.6396,12.7308,15.6138,1969327
10/28/2019,10.655,13.896,12.6863,15.6672,2299635
10/25/2019,10.675,14.0598,12.8786,15.8592,3129731
10/24/2019,11.351,14.2826,12.8945,16.0079,1852965
10/23/2019,11.808,14.4059,13.0055,16.0174,1945499
10/22/2019,12.159,14.4841,13.5195,16.037,2100654
10/21/2019,11.724,14.6098,13.4688,16.0729,1788974
10/18/2019,12.395,14.6466,13.5962,16.0982,2690531
10/17/2019,11.873,14.6742,13.5719,16.1778,2718228
10/16/2019,11.827,14.6289,13.8343,16.18,2189981
10/15/2019,11.565,14.5893,13.6636,16.2798,3171557
10/14/2019,12.896,14.5731,13.7425,16.371,2205853
10/11/2019,14.193,14.4944,13.1421,16.5396,5154483
10/10/2019,16.057,14.319,13.0271,16.5327,2683521
10/9/2019,16.897,14.0658,12.8537,16.5257,2582965
10/8/2019,18.395,13.7848,12.4415,16.5071,3749130
10/7/2019,15.431,13.4495,12.4983,16.5168,3131164
10/4/2019,15.192,13.2551,11.9034,16.4859,4017258
10/3/2019,17.727,13.0883,11.8504,16.4562,4324578
10/2/2019,18.878,12.8259,11.3688,16.4121,6196790
10/1/2019,16.223,12.5928,10.3048,16.3357,3423105
9/30/2019,13.931,12.6045,10.6117,16.3365,2196916
9/27/2019,15.131,12.7027,10.7812,16.3201,4003077
9/26/2019,13.815,12.7172,11.1341,16.3171,2607123
9/25/2019,13.373,12.8847,11.4246,16.3107,3060224
9/24/2019,14.674,13.1265,11.0259,16.2687,4316763
9/23/2019,12.458,13.2732,13.4395,16.2727,2372813
9/20/2019,12.949,13.6261,13.5582,16.2627,3814447
9/19/2019,10.966,13.7186,13.7748,16.2625,3415598
9/18/2019,11.035,13.8891,13.6515,16.2503,3841210
9/17/2019,11.24,14.1343,14.2291,16.2498,1808532
9/16/2019,11.323,14.2968,14.588,16.2494,2555951
9/13/2019,10.685,14.5865,14.7246,16.2495,2898824
9/12/2019,10.992,15.0525,16.395,16.2549,3327422
9/11/2019,11.278,15.5419,17.1087,16.2506,2963034
9/10/2019,11.688,15.7649,17.264,16.2504,2842958
9/9/2019,11.545,16.1126,17.3457,16.2483,2490201
9/6/2019,11.855,16.3391,18.0229,16.2496,2908729
9/5/2019,12.478,16.4795,18.7852,16.2236,3471477
9/4/2019,14.218,16.7313,18.8581,16.205,2420218
9/3/2019,16.455,16.9177,20.0998,16.1939,2863188
8/30/2019,15.896,17.1542,20.0381,16.1802,3509930
8/29/2019,15.421,17.1691,20.1,16.1499,2910316
8/28/2019,17.164,17.1754,20.2252,16.132,2468015
8/27/2019,18.21,16.9576,20.0685,16.1098,2672896
8/26/2019,17.607,16.6075,19.8572,16.0913,3177054
8/23/2019,19.517,16.2304,18.3252,15.9094,5670367
8/22/2019,14.799,15.752,18.1401,15.8916,2304222
8/21/2019,14.377,15.5443,18.1097,15.8735,2401054
8/20/2019,15.938,15.3163,18.064,15.8684,2330934
8/19/2019,14.49,15.0294,17.5876,15.8331,2664290
8/16/2019,17.117,14.8465,17.5955,15.8148,3517366
8/15/2019,20.005,14.5746,17.5479,15.8081,3293014
8/14/2019,20.78,14.1258,16.0672,15.649,5714927
8/13/2019,15.738,13.6419,15.1916,15.5787,3249604
8/12/2019,18.641,13.3623,14.9,15.5577,3284567
8/9/2019,16.075,12.9298,14.7179,15.5443,3401508
8/8/2019,14.663,12.6284,13.8882,15.476,3509581
8/7/2019,17.515,12.4274,12.4711,15.3572,4044890
8/6/2019,17.947,12.0864,12.1515,15.3284,3737259
8/5/2019,21.185,11.769,9.7999,15.2016,6456555
8/2/2019,16.193,11.2734,9.8391,15.1925,4833334
8/1/2019,15.546,11.0069,9.227,15.1532,4309191
7/31/2019,12.809,10.7536,8.8532,15.118,3403256
7/30/2019,11.207,10.6536,9.8358,15.1255,1566054
7/29/2019,10.065,10.6753,9.9197,15.1263,1624076
7/26/2019,9.949,10.8559,9.8459,15.1461,2096791
7/25/2019,10.647,11.0541,9.9012,15.1534,2147930
7/24/2019,9.817,11.2346,10.0612,15.1372,1995930
7/23/2019,10.198,11.4608,9.9413,15.1327,1794562
7/22/2019,10.834,11.6136,9.9828,15.1334,1933790
7/19/2019,11.679,11.7491,9.9882,15.0996,2995157
7/18/2019,11.029,11.7794,9.8566,15.1068,2467576
7/17/2019,11.102,11.8328,10.0157,15.098,2093608
7/16/2019,10.144,11.9292,10.0106,15.0978,1803545
7/15/2019,9.992,12.0882,10.0427,15.1076,1821478
7/12/2019,10.047,12.2694,10.0614,15.1174,2458395
7/11/2019,10.642,12.4624,10.0416,15.117,2274410
7/10/2019,10.697,12.6238,10.3969,15.1217,2638966
7/9/2019,11.599,12.7867,10.4891,15.1332,1692510
7/8/2019,11.273,12.8877,10.6583,15.1357,1946746
7/5/2019,10.862,13.0318,10.5324,15.144,2515861
7/3/2019,10.48,13.1924,10.6009,15.1594,2158075
7/2/2019,10.808,13.3926,11.5406,15.1552,2174424
7/1/2019,11.641,13.6199,10.7727,15.0994,3057022
6/28/2019,13.677,13.8998,11.313,15.1355,2303363
6/27/2019,13.914,14.0764,11.3937,15.137,1773216
6/26/2019,14.258,14.1597,11.5349,15.1684,2182737
6/25/2019,14.34,14.2402,11.5102,15.1494,2373947
6/24/2019,13.253,14.2889,11.7766,15.1568,1769824
6/21/2019,13.544,14.3661,12.2376,15.1569,2724177
6/20/2019,12.286,14.4508,11.7777,15.1575,4757592
6/19/2019,12.096,14.4977,11.9782,15.1702,3029826
6/18/2019,13.031,14.564,11.9265,15.1598,3163461
6/17/2019,13.323,14.6548,12.435,15.1615,1796000
6/14/2019,13.617,14.7169,12.6574,15.164,1978124
6/13/2019,13.907,14.7194,13.3392,15.1626,1839651
6/12/2019,13.871,14.7687,13.5759,15.1628,1867669
6/11/2019,13.955,14.898,14.9987,15.1431,2543274
6/10/2019,13.617,15.1134,15.6527,15.135,3164877
6/7/2019,14.156,15.1616,16.0171,15.1292,3895644
6/6/2019,14.073,15.3219,16.0079,15.1233,2693687
6/5/2019,14.485,15.4885,16.4539,15.1136,3328979
6/4/2019,15.353,15.6469,16.8178,15.0378,3028074
6/3/2019,17.24,15.4981,16.8214,15.0296,3815152
5/31/2019,17.208,15.1715,16.5496,15.019,4132415
5/30/2019,15.582,14.9077,16.8154,15.0377,2714919
5/29/2019,15.866,14.7099,16.7472,15.0249,4490969
5/28/2019,15.316,14.422,16.4552,15.0119,2775353
5/24/2019,14.796,14.1567,16.3233,15.0121,2501530
5/23/2019,15.238,13.9141,16.021,14.9843,3443161
5/22/2019,13.223,13.6693,15.9607,14.9918,2187069
5/21/2019,13.424,13.5207,15.9927,14.9802,1842415
5/20/2019,14.846,13.326,15.8381,14.9703,2437833
5/17/2019,14.564,13.0726,15.459,14.937,3772359
5/16/2019,13.668,12.8517,15.4113,14.931,3220591
5/15/2019,14.893,12.6812,14.8504,14.8797,2929762
5/14/2019,16.456,12.4383,14.6508,14.8645,2859687
5/13/2019,18.264,12.1133,12.9792,14.7126,4470591
5/10/2019,14.582,11.7048,11.9745,14.6468,4689942
5/9/2019,17.362,11.5098,11.2066,14.6014,4381578
5/8/2019,17.403,11.1868,11.1537,14.5995,3186170
5/7/2019,17.654,10.8984,10.2937,14.641,4810305
5/6/2019,12.378,10.5388,8.0853,14.5622,3405920
5/3/2019,10.706,10.4452,7.743,14.5579,2423571
5/2/2019,11.933,10.4732,7.7057,14.5664,2801696
5/1/2019,11.626,10.448,6.9428,14.5731,2930909
4/30/2019,10.107,10.4101,7.3568,14.5695,2564343
4/29/2019,10.01,10.4567,7.6524,14.585,2028660
4/26/2019,9.945,10.5562,7.6288,14.6005,2268547
4/25/2019,10.341,10.7065,7.8884,14.71,1875761
4/24/2019,10.252,10.8753,8.3688,14.7213,1997506
4/23/2019,9.53,11.0209,8.2194,14.7278,2439528
4/22/2019,9.779,11.2788,9.6668,14.731,1554791
4/18/2019,10.145,11.5521,10.6419,14.7311,2413796
4/17/2019,10.257,11.6301,10.6087,14.7393,2423094
4/16/2019,10.036,11.6982,10.8375,14.7521,1940880
4/15/2019,9.956,11.7617,10.8288,14.7796,2033704
4/12/2019,10.094,11.8005,10.699,14.7818,2815372
4/11/2019,10.681,11.8205,10.6694,14.794,1922849
4/10/2019,10.902,11.807,10.7987,14.8582,1728466
4/9/2019,11.637,11.78,10.7465,14.9281,2082962
4/8/2019,10.462,11.7277,11.4728,15.0276,1841718
4/5/2019,10.505,11.7592,11.8256,15.0428,2516308
4/4/2019,11.265,11.8912,12.0141,15.284,2089378
4/3/2019,11.43,11.9984,12.0174,15.3037,2756254
4/2/2019,10.867,12.033,12.0265,15.444,1576377
4/1/2019,11.04,12.0415,12.382,15.4622,2760418
3/29/2019,12.001,12.0364,12.4411,15.4718,2534651
3/28/2019,12.95,11.9492,12.3727,15.621,1857281
3/27/2019,13.718,11.8789,12.2368,15.7518,2769064
3/26/2019,13.163,11.7622,11.9565,15.9292,2281216
3/25/2019,14.687,11.6805,12.0175,16.0396,3264112
3/22/2019,15.246,11.5079,10.9117,15.9814,4268205
3/21/2019,11.706,11.3002,9.9899,15.9276,2765872
3/20/2019,11.618,11.3034,9.7997,15.9542,3162817
3/19/2019,11.305,11.2931,9.5991,15.9407,2508005
3/18/2019,10.733,11.3229,9.9596,15.9453,2219451
3/15/2019,10.495,11.4025,10.1624,15.9718,2685743
3/14/2019,10.41,11.5491,10.2336,16.0078,2493223
3/13/2019,10.361,11.6778,10.568,16.005,2808351
3/12/2019,10.593,11.7987,10.6064,16.053,2315354
3/11/2019,11.091,11.939,10.0707,16.0103,2477771
3/8/2019,13.145,12.0619,10.0819,16.0186,3460286
3/7/2019,13.409,12.1004,9.8647,16.0164,3496438
3/6/2019,12.122,12.0754,9.6971,16.0996,2697385
3/5/2019,11.038,12.1136,9.9161,16.1561,1759002
3/4/2019,10.937,12.2051,9.0724,16.1762,3933385
3/1/2019,10.257,12.3482,9.2912,16.2495,2576842
2/28/2019,11.544,12.5354,10.0539,16.3002,1818406
2/27/2019,11.384,12.7055,9.9775,16.3114,2153135
2/26/2019,11.528,12.9543,10.5523,16.3495,1624738
2/25/2019,11.237,13.175,10.654,16.3623,2986490
2/22/2019,11.091,13.3602,10.6945,16.3937,2314023
2/21/2019,11.77,13.576,11.3341,16.3996,2251803
2/20/2019,11.412,13.8214,11.9069,16.4184,2759103
2/19/2019,11.901,14.1052,12.2187,16.4328,1959667
2/15/2019,12.325,14.2382,12.4392,16.5283,3092679
2/14/2019,13.427,14.3581,12.2577,16.5378,2636091
2/13/2019,12.985,14.4402,12.6044,16.5831,2901916
2/12/2019,12.778,14.5465,12.6241,16.736,2270707
2/11/2019,13.398,14.6985,12.7324,16.9634,1836874
2/8/2019,13.551,14.8361,13.0139,16.9978,2862599
2/7/2019,13.914,15.0179,12.794,17.2226,3138957
2/6/2019,12.909,15.1981,13.3095,17.481,1991794
2/5/2019,12.885,15.4459,13.6144,17.5705,2513378
2/4/2019,12.869,15.7407,15.7515,17.5702,2172390
2/1/2019,13.799,16.0786,17.0386,17.5767,2707558
1/31/2019,14.001,16.5499,17.9054,17.5718,2750178
1/30/2019,14.946,16.885,17.7419,17.5418,3182808
1/29/2019,16.359,17.3167,18.2911,17.5571,1578875
1/28/2019,15.943,17.8263,20.1213,17.5344,2753099
1/25/2019,14.94,18.4454,21.9201,17.5304,3384533
1/24/2019,15.408,19.0739,23.0346,17.5273,2115518
1/23/2019,16.678,19.9469,24.1449,17.5091,3100336
1/22/2019,17.088,20.4776,24.4203,17.48,3335245
1/18/2019,14.562,20.8827,24.96,17.4588,4486744
1/17/2019,14.722,21.2374,25.1123,17.4394,2909992
1/16/2019,15.069,21.6213,25.7456,17.4601,3062335
1/15/2019,15.112,21.9486,25.9597,17.4432,2481860
1/14/2019,15.817,22.1775,25.94,17.426,2225590
1/11/2019,16.15,22.3002,26.3754,17.4218,2702435
1/10/2019,17.187,22.4387,26.8086,17.3928,2604802
1/9/2019,17.519,22.5501,27.4653,17.3876,3082699
1/8/2019,17.864,22.6649,28.1446,17.36,2620358
1/7/2019,18.781,22.8333,29.2626,17.3426,2978233
1/4/2019,19.628,22.8309,29.4412,17.1548,4622880
1/3/2019,23.225,22.7941,29.3002,17.0368,3215774
1/2/2019,20.703,22.3474,28.6882,16.9341,3372757
12/31/2018,23.579,22.1361,28.6461,16.9158,3427719
12/28/2018,26.55,21.7866,28.9925,16.8621,3724538
12/27/2018,28.327,21.2675,27.6045,16.6214,3869777
12/26/2018,27.509,20.6794,26.4021,16.3678,5355648
12/24/2018,32.868,20.111,25.4754,16.2183,4109044
12/21/2018,27.291,19.4141,24.1845,16.0177,7086026
12/20/2018,25.19,18.969,24.212,15.9461,7240324
12/19/2018,21.657,18.716,23.9306,15.8465,5649476
12/18/2018,22.399,18.5518,23.6603,15.7973,3994287
12/17/2018,21.616,18.2659,23.5512,15.7056,5613197
12/14/2018,19.69,18.075,23.7473,15.6472,3874813
12/13/2018,18.271,18.0201,23.7816,15.6249,2538809
12/12/2018,18.92,17.99,23.9815,15.5483,3044948
12/11/2018,19.416,17.9286,23.3359,15.4415,3335093
12/10/2018,19.814,17.7082,22.5,15.3243,4437496
12/7/2018,21.233,17.4216,21.9171,15.1621,5250348
12/6/2018,18.733,17.0571,20.4441,14.9501,5236416
12/4/2018,18.891,16.9712,18.8904,14.7281,5526738
12/3/2018,14.291,16.8792,18.3718,14.6651,4260431
11/30/2018,16.477,17.0541,18.3818,14.6584,3286961
11/29/2018,16.59,17.0716,18.7297,14.6449,2930467
11/28/2018,16.166,17.1721,18.4607,14.5279,4419640
11/27/2018,16.567,17.3756,19.8381,14.5132,1907524
11/26/2018,16.139,17.6234,20.4791,14.4668,2343510
11/23/2018,18.931,17.9321,20.8533,14.4514,1605881
11/21/2018,18.388,17.9797,22.0446,14.4351,2935728
11/20/2018,20.132,18.1609,22.5394,14.3417,4038812
11/19/2018,18.373,18.022,22.0876,14.2631,3147055
11/16/2018,16.68,17.9067,22.1497,14.2483,3315068
11/15/2018,17.798,17.9009,21.8291,14.1584,4059256
11/14/2018,18.592,17.8481,21.3528,14.0611,3829753
11/13/2018,17.67,17.6232,21.8195,14.0327,2809632
11/12/2018,17.69,17.4521,20.954,13.9068,3407094
11/9/2018,15.009,17.4291,21.7244,13.9033,3458229
11/8/2018,14.083,17.5599,22.4432,13.8989,2601568
11/7/2018,13.941,17.9324,23.013,13.8055,4167100
11/6/2018,17.016,18.1466,22.9401,13.792,1974456
11/5/2018,17.051,17.9245,23.0147,13.7869,2533384
11/2/2018,17.788,17.6712,22.7201,13.7286,3895325
11/1/2018,16.828,17.3668,22.6951,13.7119,2961691
10/31/2018,18.599,17.0512,22.3201,13.6501,4411180
10/30/2018,20.237,16.5573,21.5583,13.5419,3627341
10/29/2018,21.523,15.9753,20.2097,13.3261,4385253
10/26/2018,22.313,15.3222,19.0942,13.175,6133142
10/25/2018,19.883,14.6515,18.5395,13.1098,4208741
10/24/2018,22.011,14.1014,16.9906,12.8526,5696119
10/23/2018,17.355,13.4733,15.5493,12.6736,4412039
10/22/2018,16.067,13.0564,15.3874,12.6595,2672070
10/19/2018,16.563,12.6949,15.0495,12.6268,4017676
10/18/2018,16.743,12.2893,14.6089,12.5675,4521464
10/17/2018,14.095,11.8531,14.1876,12.5263,3959739
10/16/2018,14.247,11.5412,13.0979,12.405,3710979
10/15/2018,17.229,11.2441,13.12,12.4005,3736577
10/12/2018,17.625,10.8186,11.4777,12.2379,5937021
10/11/2018,21.535,10.3256,9.9472,12.1011,7466525
10/10/2018,18.224,9.6487,7.6139,11.8356,6718533
10/9/2018,12.575,9.1617,7.7986,11.832,2381276
10/8/2018,11.985,8.969,7.5527,11.8136,3242168
10/5/2018,11.7,8.8354,7.3151,11.7953,3939657
10/4/2018,10.515,8.7486,7.0383,11.7737,4106925
10/3/2018,8.721,8.7176,6.933,11.7655,2551538
10/2/2018,8.598,8.7429,6.9987,11.7664,1620753
10/1/2018,8.459,8.7605,6.7917,11.7571,1991169
9/28/2018,8.9,8.7806,6.7701,11.7549,2095506
9/27/2018,8.882,8.8022,6.7823,11.7548,2117803
9/26/2018,9.447,8.7898,6.6272,11.7486,2134420
9/25/2018,9.018,8.7457,6.8197,11.749,1369780
9/24/2018,8.837,8.7093,6.9002,11.748,1872307
9/21/2018,8.451,8.7,6.829,11.7454,2726688
9/20/2018,8.018,8.7262,6.5923,11.738,4098316
9/19/2018,7.858,8.7579,6.6661,11.7376,1747861
9/18/2018,8.305,8.8058,6.5071,11.7322,2064334
9/17/2018,8.719,8.8331,6.4643,11.7256,2328787
9/14/2018,7.764,8.8568,6.7672,11.7237,2156682
9/13/2018,7.997,8.9607,7.0586,11.7187,2197900
9/12/2018,8.485,9.1093,7.1337,11.7171,2013525
9/11/2018,8.721,9.1548,7.003,11.725,1674729
9/10/2018,9.313,9.2434,7.1859,11.7201,1591139
9/7/2018,9.965,9.2559,6.9338,11.7103,2695133
9/6/2018,9.894,9.1744,6.7611,11.7063,2651697
9/5/2018,9.227,9.0725,6.6875,11.7158,2043689
9/4/2018,8.949,9.005,6.6806,11.7128,2041968
8/31/2018,8.861,8.958,6.6783,11.7136,2688290
8/30/2018,9.333,8.9341,7.7467,11.717,2350716
8/29/2018,8.633,8.9134,7.7203,11.7359,2443728
8/28/2018,8.566,8.9522,7.7961,11.7378,1526967
8/27/2018,8.29,8.9874,7.7987,11.7342,2382530
8/24/2018,8.651,9.0805,8.1351,11.7331,2569295
8/23/2018,8.976,9.1224,8.1688,11.7408,2089900
8/22/2018,8.652,9.1148,8.701,11.7626,1827173
8/21/2018,8.815,9.1118,8.9203,11.763,2081831
8/20/2018,8.851,9.1144,8.9361,11.7683,1732976
8/17/2018,9.193,9.1172,8.8251,11.8438,3303163
8/16/2018,9.842,9.1174,8.5911,11.8297,3110084
8/15/2018,10.969,9.0849,8.2342,11.8101,4279419
8/14/2018,9.395,8.9574,8.4692,11.8248,1735893
8/13/2018,10.492,8.9122,8.3048,11.818,2670643
8/10/2018,9.565,8.8282,8.0485,11.8577,3351967
8/9/2018,8.334,8.7956,8.3415,11.8616,1485289
8/8/2018,7.857,8.8322,8.6314,11.8664,1544890
8/7/2018,7.877,8.9366,8.6227,11.8656,2463070
8/6/2018,8.009,8.9927,8.8088,11.8636,1861588
8/3/2018,8.381,9.0494,9.1973,11.8613,1943302
8/2/2018,8.919,9.1346,8.491,11.8008,2075871
8/1/2018,9.409,9.2608,8.9147,11.7984,2136230
7/31/2018,9.271,9.4293,9.3317,11.7953,1857198
7/30/2018,10.152,9.5615,9.5303,11.7863,2226603
7/27/2018,9.49,9.6931,9.4,11.7791,3011071
7/26/2018,8.823,9.89,10.099,11.7775,1748111
7/25/2018,8.592,10.172,9.7031,11.7448,2460616
7/24/2018,8.866,10.3744,10.1539,11.7298,2316437
7/23/2018,8.908,10.5968,10.3112,11.7301,1519810
7/20/2018,9.198,10.693,10.4991,11.7311,2449421
7/19/2018,9.19,10.7957,10.5172,11.733,2067442
7/18/2018,8.421,10.8238,11.123,11.7344,1581565
7/17/2018,8.491,10.9001,11.1278,11.7146,2152330
7/16/2018,8.811,10.9321,11.2901,11.7187,1700385
7/13/2018,8.914,10.9441,11.3398,11.718,2153824
7/12/2018,9.064,10.9282,11.2248,11.7125,2301641
7/11/2018,9.945,10.9257,11.0109,11.7037,2719345
7/10/2018,8.999,10.8492,11.0163,11.7036,2298092
7/9/2018,9.145,10.8297,10.9381,11.6944,2395018
7/6/2018,10.084,10.8036,10.6934,11.679,2671807
7/5/2018,11.444,10.7334,10.7168,11.6678,1943113
7/3/2018,12.778,10.5751,10.3163,11.6443,1563961
7/2/2018,11.914,10.3821,9.915,11.6174,2313112
6/29/2018,12.785,10.229,9.8309,11.6305,2647949
6/28/2018,13.429,10.0721,9.7188,11.6295,2308782
6/27/2018,14.462,9.9394,9.5047,11.5884,3361963
6/26/2018,12.64,9.7278,9.9015,11.5895,2006288
6/25/2018,13.315,9.7003,9.2251,11.5356,4656018
6/22/2018,10.831,9.5197,9.3144,11.5246,1904008
6/21/2018,11.252,9.4443,9.4531,11.5142,2366305
6/20/2018,9.753,9.3546,9.5239,11.5185,2004074
6/19/2018,9.945,9.3694,9.0823,11.4772,2214410
6/18/2018,9.132,9.372,8.7519,11.4602,1690771
6/15/2018,9.051,9.4498,8.6868,11.4707,3000099
6/14/2018,8.595,9.5216,8.658,11.4712,2777841
6/13/2018,9.016,9.629,8.7762,11.4671,2767517
6/12/2018,8.414,9.7525,8.872,11.4684,2051102
6/11/2018,8.609,9.8394,8.8786,11.4915,2060631
6/8/2018,8.624,9.9263,9.0188,11.4842,2083855
6/7/2018,8.679,10.0288,9.1802,11.4764,2672548
6/6/2018,8.277,10.1617,9.1303,11.4636,3120903
6/5/2018,8.919,10.3629,9.231,11.4624,1687474
6/4/2018,8.852,10.5329,10.7627,11.4604,1985582
6/1/2018,9.646,10.7215,11.3652,11.4534,2932284
5/31/2018,10.776,10.9401,11.4429,11.4508,2731932
5/30/2018,10.23,11.0742,11.3208,11.4107,3138589
5/29/2018,12.09,11.2078,11.5068,11.3741,3691620
5/25/2018,9.704,11.2613,11.5759,11.3745,2264084
5/24/2018,9.321,11.4243,11.6254,11.3559,2168185
5/23/2018,9.46,11.6482,11.6745,11.3324,2690373
5/22/2018,10.047,11.9372,13.0265,11.3268,1810263
5/21/2018,9.998,12.1895,13.0301,11.3174,2584139
5/18/2018,10.688,12.356,13.3493,11.3291,2708188
5/17/2018,10.486,12.5128,13.3568,11.4046,2626096
5/16/2018,10.743,12.6223,13.3587,11.403,2618089
5/15/2018,11.487,12.6756,13.4902,11.392,3305280
5/14/2018,10.153,12.6971,13.6656,11.3861,2698635
5/11/2018,10.346,12.8276,14.0335,11.3922,3411749
5/10/2018,10.675,13.0407,14.0296,11.3736,4023967
5/9/2018,11.337,13.2887,14.0308,11.3543,3237784
5/8/2018,12.3,13.563,14.6749,11.3432,2292571
5/7/2018,12.319,13.8051,15.4156,11.337,2504114
5/4/2018,12.624,14.1089,15.4619,11.1962,3991290
5/3/2018,14.017,14.3905,15.0752,11.1166,4145853
5/2/2018,13.458,14.4971,16.1269,11.102,2398241
5/1/2018,12.903,14.6803,16.2311,11.074,2522068
4/30/2018,13.16,14.9445,16.9163,11.0171,2348808
4/27/2018,12.964,15.2675,17.3047,11.0106,2713695
4/26/2018,13.799,15.4748,17.3464,10.9906,2968957
4/25/2018,15.239,15.7502,18.155,10.9657,3399362
4/24/2018,15.094,15.9468,18.0909,10.8623,4832977
4/23/2018,13.328,16.0384,18.919,10.8446,2641243
4/20/2018,13.824,16.4178,19.6119,10.8239,4022618
4/19/2018,12.677,16.6445,19.7262,10.8253,3331138
4/18/2018,11.809,16.7017,19.7223,10.8299,3322388
4/17/2018,11.916,16.8048,19.8697,10.8169,4073409
4/16/2018,12.763,16.9059,19.7183,10.7963,3055695
4/13/2018,14.608,16.8328,19.4932,10.752,3865226
4/12/2018,15.635,16.6826,19.661,10.7459,2879468
4/11/2018,16.822,16.5163,19.875,10.7288,3065975
4/10/2018,17.143,16.2734,19.2752,10.627,3507368
4/9/2018,18.396,15.9868,19.0297,10.5104,3446216
4/6/2018,18.256,15.6123,18.0308,10.373,5056014
4/5/2018,16.147,15.3218,18.1582,10.3447,3258014
4/4/2018,17.123,15.1703,17.035,10.1392,4833163
4/3/2018,18.188,14.9811,17.5878,10.087,3486966
4/2/2018,19.62,14.7377,17.1239,9.9005,5603396
3/29/2018,17.11,14.4885,17.3515,9.8241,4113651
3/28/2018,19.306,14.4248,17.9538,9.8233,4982466
3/27/2018,19.171,14.1719,17.5045,9.6935,4523358
