Date,IV30,IV30 20-Day MA,OHLC 20-Day Vol,OHLC 52-Week Vol,Options Volume
11/23/2021,21.28,20.654,16.293,17.8056,177
11/22/2021,21.18,20.5275,16.6395,17.806,115
11/19/2021,20.52,20.4295,16.2994,17.7816,81
11/18/2021,20.73,20.411,16.9579,17.7885,58
11/17/2021,21.07,20.3155,17.6628,17.769,347
11/16/2021,20.44,20.1355,17.7371,17.8577,29
11/15/2021,22.27,20.027,17.9577,17.8422,356
11/12/2021,22.61,19.8755,18.1675,17.8643,24
11/11/2021,22,19.7405,18.3874,17.8941,5
11/10/2021,20.76,19.665,18.0355,17.9295,125
11/9/2021,19.4,19.7405,18.0255,18.0861,51
11/8/2021,21.06,19.8625,18.3629,18.1122,14
11/5/2021,22.18,19.9425,18.2945,18.1143,32
11/4/2021,20.81,19.9135,17.1718,17.976,135
11/3/2021,21.45,19.9005,16.8121,17.9658,176
11/2/2021,18.88,19.981,17.0685,18.0848,494
11/1/2021,18.38,20.2435,17.4357,18.0789,17
10/29/2021,20.52,20.4565,17.1501,18.2079,194
10/28/2021,18.43,20.526,17.6593,18.3927,855
10/27/2021,19.11,20.696,17.2147,18.3691,246
10/26/2021,18.75,20.777,17.7849,18.4109,181
10/25/2021,19.22,20.937,18.0657,18.3952,667
10/22/2021,20.15,20.981,18.1241,18.3944,248
10/21/2021,18.82,20.9685,17.8506,18.3522,571
10/20/2021,17.47,20.943,17.362,18.2843,779
10/19/2021,18.27,20.9845,17.6223,18.2832,65
10/18/2021,19.24,20.9755,17.693,18.2484,128
10/15/2021,19.91,20.9375,17.5003,18.3634,431
10/14/2021,20.49,20.874,17.4033,18.3488,348
10/13/2021,22.27,20.82,18.3227,18.3433,264
10/12/2021,21.84,20.664,18.374,18.38,98
10/11/2021,22.66,20.4735,18.1437,18.3645,300
10/8/2021,21.6,20.285,18.781,18.3725,102
10/7/2021,20.55,20.1185,18.5353,18.3231,173
10/6/2021,23.06,20.063,18.6305,18.3614,325
10/5/2021,24.13,19.8315,18.6143,18.5185,339
10/4/2021,22.64,19.5635,18.0977,18.6119,353
10/1/2021,21.91,19.409,18.5957,18.6631,253
9/30/2021,21.83,19.2325,18.3643,18.6506,288
9/29/2021,20.73,19.0205,18.4324,18.7083,438
9/28/2021,21.95,18.9245,17.8522,18.6635,217
9/27/2021,20.1,18.749,17.4219,18.6109,624
9/24/2021,19.9,18.6925,17.4574,18.6073,204
9/23/2021,18.31,18.5775,17.1303,18.5839,213
9/22/2021,18.3,18.5965,17.2653,18.5631,374
9/21/2021,18.09,18.65,18.8393,18.6316,20
9/20/2021,18.48,18.7845,18.8181,18.5887,41
9/17/2021,18.64,18.7955,19.8401,18.7083,128
9/16/2021,19.41,18.908,20.2916,18.7516,15
9/15/2021,19.15,18.905,19.4855,18.6755,480
9/14/2021,18.03,18.883,19.7662,18.6734,9
9/13/2021,18.89,18.924,19.8861,18.6729,164
9/10/2021,18.27,18.939,19.2983,18.6271,178
9/9/2021,19.44,19.008,19.497,18.6241,268
9/8/2021,18.43,19.03,19.389,18.7655,34
9/7/2021,18.77,19.1345,19.9602,18.7692,8
9/3/2021,19.55,19.2765,20.2488,18.8228,36
9/2/2021,18.38,19.2475,19.7172,18.8104,384
9/1/2021,17.59,19.25,20.0569,18.7949,70
8/31/2021,18.81,19.2825,20.6895,18.7946,9
8/30/2021,18.44,19.231,20.9704,18.7948,251
8/27/2021,18.97,19.2245,20.7344,18.783,76
8/26/2021,17.6,19.2755,20.9036,18.7763,25
8/25/2021,18.69,19.3635,20.8196,18.8016,180
8/24/2021,19.37,19.3175,20.3381,18.7619,63
8/23/2021,20.78,19.2985,18.6484,18.6414,216
8/20/2021,18.7,19.209,18.1517,18.6538,209
8/19/2021,20.89,19.1185,17.246,18.558,266
8/18/2021,19.35,19.0225,17.2203,18.5062,84
8/17/2021,18.71,18.9625,17.5283,18.5273,26
8/16/2021,18.85,19.042,19.0412,18.4948,49
8/13/2021,19.19,19.2185,19.1531,18.4759,11
8/12/2021,19.65,19.197,18.9675,18.4747,361
8/11/2021,19.88,19.157,19.0325,18.4948,39
8/10/2021,20.52,19.1445,18.7371,18.4634,35
8/9/2021,21.61,19.0995,18.1458,18.4038,422
8/6/2021,18.97,18.908,17.9937,18.3843,31
8/5/2021,18.43,18.839,18.1154,18.559,20
8/4/2021,18.24,18.887,18.1441,18.537,74
8/3/2021,17.78,19.002,18.2658,18.4812,56
8/2/2021,18.31,19.034,17.9108,18.457,24
7/30/2021,19.99,19.0075,19.4487,18.5909,40
7/29/2021,19.36,19.0605,19.4412,18.5649,339
7/28/2021,17.77,18.9945,19.5638,18.569,9
7/27/2021,18.99,18.948,19.4573,18.5891,161
7/26/2021,18.99,18.9185,19.5599,18.5841,153
7/23/2021,16.89,18.82,19.7262,18.5962,29
7/22/2021,18.97,18.91,19.9001,18.593,25
7/21/2021,18.15,18.8695,19.2806,18.6477,236
7/20/2021,20.3,19.018,19.8355,18.6429,158
7/19/2021,22.38,19.031,18.027,18.4498,306
7/16/2021,18.76,18.9345,18.8413,18.4277,583
7/15/2021,18.85,19.058,18.8327,18.4443,115
7/14/2021,19.63,19.1245,18.2032,18.4418,116
7/13/2021,19.62,19.2585,18.1195,18.5042,435
7/12/2021,17.78,19.262,17.828,18.5052,542
7/9/2021,17.59,19.3295,17.9067,18.5338,60
7/8/2021,19.39,19.375,17.7295,18.5271,181
7/7/2021,20.54,19.4015,17.3597,18.4919,354
7/6/2021,18.42,19.333,16.3803,18.4236,955
7/2/2021,17.78,19.4095,16.7608,18.4423,139
7/1/2021,21.05,19.539,15.1499,18.3083,524
6/30/2021,18.04,19.5725,14.7481,18.2983,267
6/29/2021,16.84,19.888,16.0929,18.3936,129
6/28/2021,18.4,20.2475,16.1351,18.4399,36
6/25/2021,17.02,20.4985,16.4437,18.5101,71
6/24/2021,18.69,20.845,16.3444,18.6765,163
6/23/2021,18.16,21.191,15.8766,18.665,1649
6/22/2021,21.12,21.468,16.3479,18.6883,17
6/21/2021,20.56,21.6035,15.4589,18.7002,547
6/18/2021,20.45,21.7895,15.6298,18.7139,239
6/17/2021,21.23,22.021,15.8595,18.6249,753
6/16/2021,20.18,22.2515,16.2041,18.7112,547
6/15/2021,22.31,22.4545,16.4749,18.9229,924
6/14/2021,19.69,22.667,16.7983,18.9697,1353
6/11/2021,19.13,22.9045,18.2356,19.1887,247
6/10/2021,18.5,23.216,18.1322,19.1958,738
6/9/2021,19.92,23.525,18.6079,19.2234,163
6/8/2021,19.17,23.8465,18.7063,19.2123,239
6/7/2021,19.95,24.089,18.7601,19.4361,284
6/4/2021,20.37,24.3795,18.4184,19.4194,942
6/3/2021,21.72,24.6065,18.3926,19.4397,251
6/2/2021,24.35,24.682,18.8708,19.4748,329
6/1/2021,24.03,24.6945,17.7773,19.4125,1561
5/28/2021,23.42,24.652,18.1799,19.6313,102
5/27/2021,23.95,24.5715,18.2438,19.639,135
5/26/2021,25.61,24.4595,18.386,19.662,1342
5/25/2021,23.7,24.222,18.4463,19.7436,98
5/24/2021,23.83,24.0635,18.3457,19.8634,1133
5/21/2021,24.28,23.861,18.1737,19.8823,134
5/20/2021,25.08,23.8695,18.0222,19.9256,220
5/19/2021,25.84,23.6585,17.0787,19.8481,242
5/18/2021,24.24,23.44,17.1853,20.0904,647
5/17/2021,26.56,23.3225,16.8874,20.1064,176
5/14/2021,24.44,23.053,16.494,20.2579,235
5/13/2021,25.36,22.8875,14.9954,20.1868,602
5/12/2021,24.68,22.755,15.7232,20.1838,444
5/11/2021,26.35,22.7115,15.3832,20.2212,344
5/10/2021,24.02,22.4835,15.002,20.2843,1346
5/7/2021,25.76,22.47,14.8832,20.5745,664
5/6/2021,24.91,22.3045,15.0351,20.6784,658
5/5/2021,23.23,22.249,15.1658,20.9441,518
5/4/2021,24.6,22.365,15.4345,21.1032,681
5/3/2021,23.18,22.505,15.9377,21.1342,684
4/30/2021,21.81,22.694,16.1444,21.363,217
4/29/2021,21.71,22.8975,16.1823,21.5854,317
4/28/2021,20.86,23.1965,16.4495,21.626,472
4/27/2021,20.53,23.3595,16.7637,21.9457,208
4/26/2021,19.78,23.6725,17.8671,21.9966,278
4/23/2021,24.45,23.9405,18.6223,22.2955,70
4/22/2021,20.86,23.946,20.0055,22.5243,36
4/21/2021,21.47,24.0505,21.2867,22.833,104
4/20/2021,21.89,24.251,20.8881,23.1082,262
4/19/2021,21.17,24.376,21.7366,23.1148,1043
4/16/2021,21.13,24.7145,24.6073,23.1806,218
4/15/2021,22.71,24.873,24.7138,23.3758,540
4/14/2021,23.81,25.0405,24.2678,23.4109,220
4/13/2021,21.79,25.2085,24.2567,23.4284,784
4/12/2021,23.75,25.637,24.3664,23.7699,795
4/9/2021,22.45,25.889,24.6447,23.8146,23
4/8/2021,23.8,26.2155,24.6593,24.1157,1131
4/7/2021,25.55,26.517,24.5499,24.2019,149
4/6/2021,27.4,26.789,24.3876,24.5145,88
4/5/2021,26.96,26.856,24.8266,24.8462,64
4/1/2021,25.88,27.183,24.9092,24.8605,
3/31/2021,27.69,27.39,24.5148,24.8628,1153
3/30/2021,24.12,27.728,24.4063,25.0458,779
3/29/2021,26.79,28.0445,24.5454,25.1113,110
3/26/2021,25.14,28.272,24.0616,25.0731,79
3/25/2021,24.56,28.713,23.4195,25.0911,130
3/24/2021,22.95,29.335,22.4305,25.0771,155
3/23/2021,25.48,30.023,20.9241,25.0194,179
3/22/2021,24.39,30.2985,21.8028,25.3835,143
3/19/2021,27.94,30.5855,21.3693,25.7002,286
3/18/2021,24.3,30.4795,17.2798,25.784,654
3/17/2021,26.06,30.6465,17.3367,25.8617,303
3/16/2021,27.17,30.7945,17.2967,26.3279,115
3/15/2021,30.36,30.7825,17.8428,26.6233,1161
3/12/2021,28.79,30.711,17.8216,27.2201,3126
3/11/2021,28.98,30.759,17.451,27.2644,297
3/10/2021,29.83,30.6555,17.5223,27.6152,102
3/9/2021,30.99,30.432,17.8261,28.1833,198
3/8/2021,28.74,30.294,17.7194,28.4325,260
3/5/2021,33.5,30.285,16.694,28.4075,278
3/4/2021,30.02,29.808,16.086,28.4016,355
3/3/2021,34.45,29.678,16.4321,28.4644,264
3/2/2021,30.45,29.3665,16.8004,28.5331,171
3/1/2021,31.34,29.356,16.8877,28.5944,352
2/26/2021,33.96,28.9265,16.8979,28.7275,298
2/25/2021,37,28.4235,17.0349,28.7519,341
2/24/2021,36.71,27.9865,16.6977,28.7902,1277
2/23/2021,30.99,27.532,16.9433,28.9945,818
2/22/2021,30.13,27.3115,16.8976,28.966,775
2/19/2021,25.82,27.1275,16.5582,28.9571,133
2/18/2021,27.64,27.052,16.0713,28.949,201
2/17/2021,29.02,27.0265,15.9149,28.952,402
2/16/2021,26.93,26.951,16.0752,28.9503,1504
2/12/2021,28.93,26.9925,15.614,28.9169,56
2/11/2021,29.75,26.8415,15.488,28.9587,4645
2/10/2021,26.91,26.7915,16.2048,28.9732,40
2/9/2021,25.36,26.938,16.7983,28.9813,55
2/8/2021,28.23,27.0585,16.7256,28.9694,115
2/5/2021,28.56,26.915,16.4015,28.9669,89
2/4/2021,23.96,26.8075,16.6181,29.0208,20
2/3/2021,27.42,26.964,18.4423,29.0403,36
2/2/2021,28.22,27,19.0187,29.0979,23
2/1/2021,30.24,27.0345,18.5238,29.0926,124
1/29/2021,22.75,26.715,18.0348,29.1115,162
1/28/2021,23.9,26.826,17.2729,29.0779,9
1/27/2021,28.26,26.8755,17.3001,29.0766,10
1/26/2021,27.62,26.7535,17.2145,29.138,16
1/25/2021,26.58,26.757,17.1467,29.1448,19
1/22/2021,26.45,26.6875,16.3895,29.1304,31
1/21/2021,24.31,26.757,18.5344,29.143,111
1/20/2021,27.13,26.8945,18.5388,29.1438,40
1/19/2021,27.51,26.6665,18.6806,29.1409,184
1/15/2021,27.76,26.801,18.4102,29.1283,200
1/14/2021,25.91,26.7805,18.192,29.1178,20
1/13/2021,28.75,26.7155,18.6387,29.1206,53
1/12/2021,29.84,26.6255,18.075,29.0993,14
1/11/2021,27.77,26.48,18.0331,29.0696,52
1/8/2021,25.36,26.2525,17.8494,29.0675,115
1/7/2021,26.41,26.1415,17.9356,29.1173,11
1/6/2021,27.09,26.0715,18.0398,29.1108,68
1/5/2021,28.14,25.979,16.0327,29.0121,68
1/4/2021,28.91,25.842,14.9404,29.0138,90
12/31/2020,23.85,25.6535,15.1321,29.0183,13
12/30/2020,24.97,25.675,15.1198,29.0169,1
12/29/2020,24.89,25.635,15.2133,29.0271,
12/28/2020,25.82,25.52,15.0162,29.0204,1
12/24/2020,27.69,25.4365,15.429,29.0231,25
12/23/2020,25.19,25.3,15.977,29.0111,3
12/22/2020,27.84,25.109,15.9231,29.0165,1
12/21/2020,27.06,24.9165,13.5259,28.9046,17
12/18/2020,22.57,24.669,13.6477,28.9038,39
12/17/2020,30.2,24.9125,13.5646,28.9002,62
12/16/2020,27.35,24.587,13.578,28.9135,2
12/15/2020,24.61,24.767,14.7944,28.9188,6
12/14/2020,26.95,24.6335,14.3275,28.9061,22
12/11/2020,26.93,24.464,14.6627,28.908,18
12/10/2020,23.22,24.356,14.4661,28.8852,22
12/9/2020,23.14,24.541,15.3878,28.8821,149
12/8/2020,25.01,24.8355,21.1178,28.8815,101
12/7/2020,25.24,24.927,21.1347,28.8786,91
12/4/2020,25.4,24.9265,21.3839,28.8797,20
12/3/2020,25.14,25.029,21.6145,28.9071,20
12/2/2020,24.28,25.3275,22.032,28.8974,3
12/1/2020,24.17,25.5675,23.0225,28.9035,
11/30/2020,22.59,25.999,23.0916,28.9439,6
11/27/2020,24.15,26.351,25.9471,28.9442,
11/25/2020,24.96,26.6085,27.5173,28.9316,1
11/24/2020,21.37,26.669,27.1072,28.8958,84
11/23/2020,23.99,27.225,27.4546,28.8956,
11/20/2020,22.11,27.37,27.5348,28.8995,26
11/19/2020,27.44,27.509,27.517,28.9127,13
11/18/2020,23.69,27.45,27.5394,28.9165,
11/17/2020,30.95,27.5775,27.6618,28.9269,
11/16/2020,21.94,27.406,27.0331,28.8811,3
11/13/2020,23.56,27.755,27.0203,28.882,1
11/12/2020,24.77,28.037,27.7652,28.8724,2
11/11/2020,26.92,28.452,27.5519,28.8541,27
11/10/2020,29.03,28.9065,26.9994,28.8296,14
11/9/2020,26.84,29.198,23.1716,28.5087,11
11/6/2020,25.23,29.4115,23.0123,28.4985,1
11/5/2020,27.45,29.581,23.0143,28.4999,58
11/4/2020,31.11,29.5245,22.7621,28.4848,244
11/3/2020,29.08,29.161,22.8974,28.4592,8
11/2/2020,32.8,29.056,23.314,28.4378,9
10/30/2020,29.63,28.679,24.3665,28.4365,2
10/29/2020,29.3,28.69,21.9597,28.2096,4
10/28/2020,26.17,28.5015,20.0247,28.0712,37
10/27/2020,32.49,28.406,20.53,28.0693,195
10/26/2020,26.89,27.9285,20.077,28.0453,6
10/23/2020,24.89,27.5555,19.9151,28.0367,
10/22/2020,26.26,27.7715,19.9321,28.0882,3
10/21/2020,26.24,28.003,19.8523,28.0887,5
10/20/2020,27.52,27.8745,19.8663,28.0915,1
10/19/2020,28.92,27.7155,20.7742,28.0898,19
10/16/2020,29.2,27.6495,20.7228,28.0947,
10/15/2020,33.07,27.711,20.7031,28.0211,13
10/14/2020,36.01,27.7165,21.2243,28.0188,7
10/13/2020,34.86,26.917,21.3216,28.04,26
10/12/2020,31.11,26.6345,20.9568,28.0344,2
10/9/2020,28.62,26.52,20.9154,28.0345,126
10/8/2020,26.32,26.3675,20.9429,28.059,5
10/7/2020,23.84,26.422,21.2094,28.0759,
10/6/2020,26.98,26.6285,23.8963,28.0377,21
10/5/2020,25.26,26.695,22.6602,27.943,13
10/2/2020,29.85,26.9435,21.9884,27.888,
10/1/2020,25.53,26.901,21.8,27.8647,1
9/30/2020,24.26,27.0125,21.5506,27.853,20
9/29/2020,22.94,27.1825,21.0002,27.8229,37
9/28/2020,19.43,27.3155,20.9768,27.8453,
9/25/2020,29.21,27.719,21.036,27.8576,9
9/24/2020,30.89,27.7595,21.0297,27.8777,5
9/23/2020,23.67,27.726,21.2933,27.8988,1
9/22/2020,24.34,28.1175,21.2009,27.8883,28
9/21/2020,27.6,28.2995,20.8377,27.8327,
9/18/2020,30.43,28.125,21.4224,27.8412,21
9/17/2020,33.18,28.19,20.1646,27.7716,5
9/16/2020,20.02,27.936,19.5832,27.8743,153
9/15/2020,29.21,28.2895,19.8342,28.332,31
9/14/2020,28.82,28.052,19.7459,28.329,2
9/11/2020,25.57,28.0655,19.6172,28.4204,198
9/10/2020,27.41,28.2645,19.5065,28.4387,29
9/9/2020,27.97,28.325,19.9391,28.4305,10
9/8/2020,28.31,28.55,15.6785,28.1806,100
9/4/2020,30.23,28.433,15.5532,28.2026,10
9/3/2020,29,28.22,14.8653,28.1872,61
9/2/2020,27.76,28.333,16.6031,28.2295,3
9/1/2020,27.66,28.5075,16.9641,28.311,32
8/31/2020,25.6,28.591,17.0472,28.3296,44
8/28/2020,27.5,28.6925,17.0539,28.3298,29
8/27/2020,30.02,28.618,18.4713,28.347,3
8/26/2020,30.22,28.475,18.4178,28.3484,5
8/25/2020,31.5,28.2515,18.0746,28.3594,7
8/24/2020,27.98,27.9915,18.2689,28.3833,80
8/21/2020,24.11,27.992,17.6629,28.3544,17
8/20/2020,31.73,28.204,17.1759,28.3404,52
8/19/2020,28.1,28.014,17.4047,28.3453,11
8/18/2020,27.09,28.0405,18.5872,28.3447,8
8/17/2020,24.46,28.0855,18.5679,28.3268,16
8/14/2020,29.09,28.042,18.638,28.3281,5
8/13/2020,29.55,28.0005,18.7436,28.3789,6
8/12/2020,28.62,28.266,18.784,28.5362,15
8/11/2020,32.47,28.5095,18.6034,28.5076,51
8/10/2020,25.97,28.327,19.3615,28.524,183
8/7/2020,25.97,28.7575,19.458,28.5226,15
8/6/2020,31.26,28.626,19.851,28.5854,510
8/5/2020,31.25,28.577,17.9601,28.5008,413
8/4/2020,29.33,28.093,17.8331,28.6336,36
8/3/2020,27.63,27.659,17.8223,28.6593,4
7/31/2020,26.01,27.7395,18.0429,28.8131,29
7/30/2020,27.16,28.055,16.5629,28.7472,98
7/29/2020,25.75,28.3125,16.7976,28.7508,28
7/28/2020,26.3,28.831,17.9552,28.7498,15
7/27/2020,27.99,29.556,18.1779,28.7366,160
7/24/2020,28.35,30.0345,19.1156,28.7394,6
7/23/2020,27.93,30.2905,20.8126,28.7479,19
7/22/2020,28.63,30.381,20.895,28.7443,154
7/21/2020,27.99,30.478,20.0662,28.6791,104
7/20/2020,23.59,31.2045,20.7585,28.6653,64
7/17/2020,28.26,31.773,20.9673,28.682,87
7/16/2020,34.86,32.18,21.0707,28.7218,4
7/15/2020,33.49,32.312,21.727,28.7482,131
7/14/2020,28.82,32.522,23.8921,28.742,18
7/13/2020,34.58,33.235,23.7284,28.6982,10
7/10/2020,23.34,33.3085,27.3267,28.6877,
7/9/2020,30.28,33.776,27.2133,28.7269,
7/8/2020,21.57,33.5735,27.4127,28.7296,5
7/7/2020,20.65,34.1195,27.3479,28.7225,
7/6/2020,29.24,34.7025,29.5385,28.7192,105
7/2/2020,32.32,35.3905,29.4555,28.7148,27
7/1/2020,32.31,34.929,29.6483,28.781,2
6/30/2020,36.12,34.8405,29.8071,28.8501,1
6/29/2020,40.8,34.7065,29.4351,28.8374,4
6/26/2020,37.56,34.3875,30.8666,28.8124,100
6/25/2020,33.47,34.232,30.6206,28.7788,5
6/24/2020,29.74,34.018,29.6303,28.6661,106
6/23/2020,30.57,34.1005,30.0789,28.6575,7
6/22/2020,42.52,34.147,30.9266,28.6443,115
6/19/2020,34.96,33.552,30.5335,28.6403,
6/18/2020,36.4,33.371,30.8259,28.635,
6/17/2020,37.5,33.099,31.0096,28.6456,
6/16/2020,37.69,33.028,33.5285,28.5935,
6/15/2020,43.08,33.144,31.9278,28.3964,38
6/12/2020,36.05,33.5025,32.7081,28.4681,4
6/11/2020,32.69,34.4565,29.9414,28.174,31
6/10/2020,26.23,35.084,29.7987,28.157,
6/9/2020,32.49,36.1975,30.1216,28.1424,1
6/8/2020,32.31,37.052,30.7017,28.1512,28
6/5/2020,43,37.8085,31.543,27.9806,18
6/4/2020,23.09,37.6275,32.221,28.0169,1
6/3/2020,30.54,38.5575,34.1093,28.0036,1
6/2/2020,33.44,39.115,35.0528,28.0291,2
6/1/2020,34.42,39.3705,35.061,28.1285,2
5/29/2020,34.45,39.489,35.1094,28.0225,10
5/28/2020,29.19,39.7945,36.4428,28.0099,
5/27/2020,31.39,40.27,36.6262,28.0113,
5/26/2020,31.5,41.453,39.296,27.966,20
5/22/2020,30.62,41.9745,38.9262,27.9338,1
5/21/2020,31.34,42.1715,40.6585,27.9322,1
5/20/2020,30.96,42.652,41.596,27.8917,1
5/19/2020,36.08,43.084,44.1793,27.8724,49
5/18/2020,40.01,42.523,43.4001,27.5229,4
5/15/2020,50.25,42.765,43.273,27.509,34
5/14/2020,55.13,42.006,42.7983,27.3911,1
5/13/2020,45.24,41.1815,43.6418,27.3791,
5/12/2020,48.5,41.08,44.1153,27.4602,2
5/11/2020,49.58,40.773,43.9289,27.4109,5
5/8/2020,47.44,40.4925,46.0458,27.3499,
5/7/2020,39.38,40.3265,44.1704,27.0195,2
5/6/2020,41.69,41.0405,45.3282,26.9816,
5/5/2020,41.69,40.6811,44.2425,26.7467,84
5/4/2020,38.55,40.8967,45.7548,26.6048,
5/1/2020,36.79,41.8721,47.9162,26.5968,1
4/30/2020,40.56,42.1722,46.938,26.4039,
4/29/2020,38.7,42.4526,45.7835,26.1943,1
4/28/2020,55.05,43.4398,46.6546,26.1509,15
4/27/2020,41.93,42.4877,43.9285,25.5189,1
4/24/2020,34.56,42.6715,43.858,25.4632,5
4/23/2020,40.95,42.9745,42.3334,25.1541,6
4/22/2020,39.6,44.8685,41.5774,24.944,10
4/21/2020,24.86,45.5123,38.8954,24.2802,32
4/20/2020,44.85,46.2351,39.1012,23.9835,53
4/17/2020,35.07,46.8624,41.1411,23.9781,13
4/16/2020,38.64,47.5028,42.6998,23.9155,
4/15/2020,43.21,47.1707,42.0431,23.7266,
4/14/2020,42.36,46.3637,43.4102,23.642,14
4/13/2020,43.97,45.5389,44.997,23.6164,7
4/9/2020,44.12,44.7236,44.4453,23.2155,1
4/8/2020,53.659,43.7141,44.5867,23.1673,76
4/7/2020,34.503,42.8544,44.2709,22.8256,
4/6/2020,46.002,42.5688,45.3241,22.7284,
4/3/2020,58.058,41.7333,44.2111,22.2688,12
4/2/2020,42.792,39.8327,41.5544,21.799,102
4/1/2020,46.169,39.0462,41.4353,21.7474,4
3/31/2020,58.443,38.044,41.6709,21.7176,7
3/30/2020,36.008,36.4129,40.7091,21.4784,27
3/27/2020,45.606,36.187,40.7429,21.4015,29
3/26/2020,40.621,35.2842,41.6462,21.3493,22
3/25/2020,78.83,34.73,41.3358,21.2773,
3/24/2020,52.476,32.0607,41.0872,21.1709,29
3/23/2020,39.314,30.5616,42.0523,21.0938,
3/20/2020,57.396,29.555,39.8636,20.721,15
3/19/2020,47.879,27.6443,37.6436,20.3843,
3/18/2020,31.999,26.1811,34.9579,19.9553,10
3/17/2020,27.068,25.4981,34.2953,19.8413,15
3/16/2020,25.865,25.1279,32.2033,19.5272,4
3/13/2020,27.664,24.8424,30.2545,19.2385,
3/12/2020,23.929,24.5165,28.8917,18.967,12
3/11/2020,36.466,24.35,28.3654,18.8743,4
3/10/2020,28.791,23.6376,26.7693,18.6264,
3/9/2020,29.293,23.1807,25.1692,18.4977,1
3/6/2020,20.046,22.7016,23.637,18.2868,3
3/5/2020,27.06,22.6695,24.0394,18.2448,5
3/4/2020,26.127,22.3514,24.0017,18.2013,30
3/3/2020,25.82,22.1294,24.1098,18.1132,
3/2/2020,31.491,21.834,23.3117,18.0086,1
2/28/2020,27.55,21.1945,22.7578,17.8587,1
2/27/2020,29.537,20.7024,21.1214,17.6674,3
2/26/2020,25.443,20.118,20.7371,17.6203,2
2/25/2020,22.493,19.8182,20.8848,17.579,11
2/24/2020,19.183,19.5812,19.6929,17.39,23
2/21/2020,19.182,19.7423,19.9043,17.3646,
2/20/2020,18.615,19.6276,20.1105,17.3802,313
2/19/2020,18.34,19.4316,19.8932,17.3639,111
2/18/2020,19.663,19.1683,19.6096,17.3762,66
2/14/2020,20.156,19.0059,19.4716,17.3753,
2/13/2020,21.144,18.8534,19.5355,17.3839,2
2/12/2020,20.601,18.5583,18.7493,17.3798,110
2/11/2020,22.218,18.4368,18.5951,17.3834,39
2/10/2020,19.652,18.1828,18.2932,17.3726,2
2/7/2020,19.711,18.1047,18.4486,17.4037,5
2/6/2020,19.404,17.9839,19.2103,17.4053,
2/5/2020,20.697,17.9213,18.2137,17.3216,23
2/4/2020,21.688,17.7202,17.7608,17.3424,29
2/3/2020,19.913,17.4755,17.3327,17.2241,79
1/31/2020,18.701,17.2687,17.0117,17.2254,20
1/30/2020,17.706,17.1627,16.0511,17.1572,8
1/29/2020,17.851,17.1301,16.3154,17.1852,
1/28/2020,19.446,17.069,16.1581,17.2797,
1/27/2020,17.752,16.8736,14.7706,17.1625,5
1/24/2020,22.407,16.6991,14.1467,17.12,51
1/23/2020,16.886,16.3712,13.7518,17.098,72
1/22/2020,14.696,16.2879,13.2796,17.1201,6
1/21/2020,13.074,16.3139,13.1793,17.14,6
1/17/2020,16.415,16.5274,13.4096,17.177,154
1/16/2020,17.106,16.4468,13.8948,17.1789,108
1/15/2020,15.241,16.4156,14.096,17.1905,10
1/14/2020,18.172,16.4598,14.2035,17.1932,1
1/13/2020,17.138,16.3911,14.0891,17.1838,5
1/10/2020,18.089,16.358,14.2918,17.208,3
1/9/2020,17.296,16.3888,13.9811,17.3067,3
1/8/2020,18.152,16.4163,12.6672,17.2392,3
1/7/2020,16.675,16.445,12.9533,17.2712,
1/6/2020,16.794,16.3874,12.897,17.343,10
1/3/2020,15.776,16.4704,12.3265,17.2762,20
1/2/2020,16.582,16.5082,12.0428,17.4508,5
12/31/2019,17.053,16.6827,12.2919,17.4765,3
12/30/2019,16.629,16.8857,13.1681,17.4871,
12/27/2019,15.539,16.9454,13.233,17.595,
12/26/2019,14.261,17.0058,13.1386,17.7917,2
12/24/2019,15.849,17.1236,13.1985,17.8316,3
12/23/2019,15.221,17.2,12.9477,17.8493,77
12/20/2019,15.216,17.3409,13.2666,17.8786,106
12/19/2019,17.344,17.4762,13.8343,17.9072,4
12/18/2019,14.804,17.5597,13.9725,18.0702,3
12/17/2019,16.482,17.7917,13.9019,18.1674,5
12/16/2019,16.124,17.9533,13.8407,18.2032,
12/13/2019,16.798,18.0718,13.7296,18.2727,2
12/12/2019,16.475,18.1998,13.7339,18.2888,2
12/11/2019,18.706,18.3315,13.5942,18.3368,
12/10/2019,17.846,18.3771,14.1305,18.386,
12/9/2019,18.725,18.5178,14.8766,18.5748,30
12/6/2019,15.525,18.5114,14.7072,18.6486,21
12/5/2019,18.454,18.6864,15.0521,18.6579,
12/4/2019,16.53,18.6336,14.2344,18.8029,10
12/3/2019,20.073,18.6982,14.5678,18.8799,2
12/2/2019,21.113,18.6152,15.4453,18.8802,2
11/29/2019,17.822,18.4232,14.5419,18.8169,1
11/27/2019,16.748,18.5929,14.588,18.8642,
11/26/2019,16.616,18.6625,14.979,18.8643,30
11/25/2019,17.378,18.6903,15.0618,19.079,
11/22/2019,18.039,18.7629,15.125,19.1328,1
11/21/2019,17.922,18.6293,14.8997,19.3381,3
11/20/2019,19.015,18.6243,15.6667,19.3623,4
11/19/2019,19.444,18.5548,15.6193,19.4195,3
11/18/2019,19.712,18.5015,15.6154,19.4075,
11/15/2019,18.496,18.4305,15.4711,19.4985,346
11/14/2019,19.357,18.4391,15.5636,19.7052,
